dag_id,uuid,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,e3986e81-241d-46cf-accd-8ffc03960651,1754991500.8803265,1754991501.5120325,1754991501.930408,1754991613.715979,111.78557109832764,1754991613.7199116,112.20394659042358,112.83958506584167
0a3f0429-68e2-4343-94d1-d7e0b30abb39,798be842-244d-42b1-a5d6-27c87ec9dadd,1754991500.8803265,1754991500.9045978,1754991501.4111526,1754991645.3900263,143.9788737297058,1754991645.3947406,144.48542857170105,144.51441407203674
e51753c7-3ef3-4404-a352-11a18e5760c9,8b4c66da-c59a-4f58-8b1b-ff4d913a9a01,1754991500.8803265,1754991502.5640445,1754991502.608905,1754991699.3483195,196.73941445350647,1754991699.3503733,196.78427505493164,198.47004675865173
65afbc8a-89ca-4ad5-8d62-355bb401f61d,08033e80-3d4b-4188-8343-f0d1aa1994a7,1754991500.8803265,1754991500.9861586,1754991501.4324498,1754991797.1245294,295.6920795440674,1754991797.1262357,296.1383707523346,296.2459092140198
075d3bf5-6718-4281-a604-89ae23be59de,91b3d696-b3e4-443d-af94-3f6d450e6a5e,1754991500.8803265,1754991501.6093621,1754991502.0154793,1754991828.8735662,326.8580868244171,1754991828.8771417,327.26420402526855,327.99681520462036
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,c5ca300e-5dd5-4b36-9aab-a1c1f17ed0cc,1754991500.8803265,1754991500.9001772,1754991501.1483512,1754991879.989059,378.84070777893066,1754991879.9926178,379.0888817310333,379.11229133605957
e9384ee0-12a0-47b4-a153-88777124ffc3,87354627-eac0-4355-b77d-793171630f02,1754991500.8803265,1754991502.4081025,1754991502.4782264,1754991945.9751167,443.4968903064728,1754991945.9781353,443.5670142173767,445.0978088378906
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,03b90dce-fee3-4d52-962a-b851c8a60de6,1754991500.8803265,1754991501.2403133,1754991501.5814753,1754991975.1509998,473.56952452659607,1754991975.1538827,473.9106864929199,474.2735562324524
abc11426-7074-4dc5-882b-c1ac0cead551,e8288127-7868-41bc-b380-11386bec04ec,1754991500.8803265,1754991502.372974,1754991503.6323886,1754992049.4685895,545.8362009525299,1754992049.473271,547.0956156253815,548.5929443836212
9a9e376c-0089-4a3e-8480-f05df35ae465,1aebcd59-4ad8-4c13-9c75-89f58cc38874,1754991500.8803265,1754991501.9882247,1754991502.4135892,1754992105.4678683,603.054279088974,1754992105.4726706,603.4796435832977,604.592344045639
cca70ce6-1952-45d2-acd4-80c903b0bc49,3b8af6c6-4483-437b-810c-61b2a61cfc4d,1754991500.8803265,1754991502.9413545,1754991699.357494,1754992126.5759177,427.2184236049652,1754992126.5776014,623.6345632076263,625.6972749233246
27d5d136-8563-469e-92bf-fd103c28b57c,0a2c518c-fed6-4688-89a7-14d9bf9203e2,1754991500.8803265,1754991503.746771,1754991503.782728,1754992159.3552942,655.5725662708282,1754992159.3571036,655.6085231304169,658.4767770767212
2f57f421-94ea-4a1a-a0c0-976124c96465,4aa853b4-b0d5-4aee-863e-1cd6ca264504,1754991500.8803265,1754991502.5713887,1754991613.7365658,1754992200.8579166,587.1213507652283,1754992200.8608973,698.2865278720856,699.9805707931519
2dbd3bd9-1aa9-4ef1-94e1-2ff6dcee7a39,ac0b14f9-c438-463d-b8c7-926def04a1ef,1754991500.8803265,1754991502.9772985,1754991502.9890778,1754992222.37355,719.3844721317291,1754992222.3770132,719.3962514400482,721.4966866970062
5f2b2e54-5047-4394-81be-198230c3b508,370e9fbf-aea0-453f-addb-bbd0dc2684f9,1754991500.8803265,1754991502.4111006,1754991797.132532,1754992426.2468066,629.1142747402191,1754992426.2484124,923.8357059955597,925.368085861206
aebaa7b3-5579-44fe-965b-d83c4e0e96c9,cac7be47-47db-443c-8804-1a9fc5541e02,1754991500.8803265,1754991502.9804366,1754991828.877974,1754992453.7666078,624.8886337280273,1754992453.7694604,950.7861711978912,952.8891339302063
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,abd52448-2e4a-4656-9380-5ae89918912f,1754991500.8803265,1754991501.1935341,1754991879.9937017,1754992480.0952818,600.1015801429749,1754992480.0992413,978.9017477035522,979.2189147472382
037cb165-36ae-4b19-b45e-af00eafac2a2,4964ebd6-8051-4fed-9e47-b68958710427,1754991500.8803265,1754991502.4737017,1754991945.9859648,1754992530.5959828,584.6100180149078,1754992530.59892,1028.122281074524,1029.718593597412
