dag_id,uuid,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f21d904a-d2db-49e8-a8ce-6f3d476eb846,1754905052.9671767,1754905052.9723196,1754905052.9725215,1754905218.9298966,165.95737504959106,1754905218.929908,165.95757699012756,165.96273136138916
0a3f0429-68e2-4343-94d1-d7e0b30abb39,766064fe-5ffa-4414-b224-57e2ab87b8d6,1754905052.9671767,1754905052.9892766,1754905218.9349835,1754905304.8721569,85.93717336654663,1754905304.8721707,251.88288021087646,251.9049940109253
65afbc8a-89ca-4ad5-8d62-355bb401f61d,9a8f797d-ae2d-4818-b335-9cb9f5436b6c,1754905052.9671767,1754905052.9948092,1754905304.8818948,1754905416.5645635,111.68266868591309,1754905416.5645843,363.5697543621063,363.597407579422
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,3cab8c82-f60e-4933-82d0-c2767f43cd88,1754905052.9671767,1754905053.0109909,1754905416.5710373,1754905550.0837169,133.51267957687378,1754905550.0837293,497.07272601127625,497.11655259132385
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,5bcde998-b620-48bc-8404-b261ca3e0ca8,1754905052.9671767,1754905053.0754392,1754905550.0910485,1754905595.5147276,45.42367911338806,1754905595.514739,542.4392883777618,542.5475623607635
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,b320cc3b-b1cf-40a8-bc2e-d369655a7be7,1754905052.9671767,1754905053.1186116,1754905595.5223753,1754905633.6432917,38.12091636657715,1754905633.6433027,580.5246801376343,580.6761260032654
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,91055263-ab0f-47ef-a35c-50f243eea9c8,1754905052.9671767,1754905053.129193,1754905633.6504037,1754905678.2669947,44.61659097671509,1754905678.2670076,625.1378016471863,625.2998309135437
075d3bf5-6718-4281-a604-89ae23be59de,30cec4be-14c3-482a-ba6e-f4292c85ab85,1754905052.9671767,1754905053.148175,1754905678.2739656,1754905697.2516098,18.977644205093384,1754905697.2516208,644.1034348011017,644.2844440937042
66fc373a-48ae-4fbc-a76b-34cbc1f9883b,08911430-8273-4038-9e82-23cfe0e6896a,1754905052.9671767,1754905053.1532776,1754905697.253215,1754905782.8783345,85.62511944770813,1754905782.878346,729.725056886673,729.9111692905426
9a9e376c-0089-4a3e-8480-f05df35ae465,2304ea6a-63d7-45b0-8c4e-72818854bd3a,1754905052.9671767,1754905053.1705954,1754905782.884986,1754905837.9704251,55.08543920516968,1754905837.9704394,784.7998297214508,785.003262758255
bb6f6cc9-acbc-4981-8408-f7efdde1b6ff,6a6609af-830d-4fe5-b39d-0bbd0d7c2c30,1754905052.9671767,1754905053.1762984,1754905837.979062,1754905926.8466232,88.86756110191345,1754905926.8466358,873.6703248023987,873.8794591426849
66178938-a45d-44c9-971d-a68c975c83ac,31d25945-a70e-48c1-8156-d5a1b412f41f,1754905052.9671767,1754905053.1804981,1754905926.8525736,1754906050.5545015,123.70192790031433,1754906050.5545144,997.3740034103394,997.5873377323151
abc11426-7074-4dc5-882b-c1ac0cead551,96b22255-d886-470c-8be7-6264f1be589e,1754905052.9671767,1754905053.180732,1754906050.5612261,1754906199.5181773,148.95695114135742,1754906199.5181901,1146.3374452590942,1146.551013469696
e9384ee0-12a0-47b4-a153-88777124ffc3,675cd48b-868d-4821-9812-1b188c1b8fb8,1754905052.9671767,1754905053.1824057,1754906199.5252557,1754906285.7187252,86.19346952438354,1754906285.7187378,1232.5363194942474,1232.751561164856
5f2b2e54-5047-4394-81be-198230c3b508,fca000b7-a799-4b4c-b33b-2c20bbc6bdc2,1754905052.9671767,1754905053.183839,1754906285.72471,1754906391.3147728,105.5900628566742,1754906391.3147888,1338.1309337615967,1338.3476121425629
