9a9e376c-0089-4a3e-8480-f05df35ae465,48532c9b-be88-4fc4-ac05-0a47650f66c3,1755074025.2564423,1755074025.2599666,1755074025.7292445,1755074037.7345717,12.005327224731445,1755074037.7443924,12.474605083465576,12.487950086593628
e0af8737-91ab-42d3-9c3a-20fafc51cf99,6bd8ec5e-b5b4-46a0-ab3c-fe5d0e9def40,1755074025.2564423,1755074025.6179504,1755074026.4271493,1755074050.076376,23.649226665496826,1755074050.0874407,24.458425521850586,24.830998420715332
725d3a90-21ae-461a-97f8-88315276868e,1750be0e-36fb-45b0-a938-22db336b6c15,1755074025.2564423,1755074025.9991598,1755074026.570732,1755074056.8063188,30.235586643218994,1755074056.8126507,30.807158946990967,31.55620837211609
0d14ec95-969d-4ded-9161-db46eeeb5b78,13fd15a6-fbcb-4af8-9ab0-702451a5c2ad,1755074025.2564423,1755074028.9740722,1755074029.3616672,1755074064.4791691,35.117501974105835,1755074064.4862914,35.50509691238403,39.229849100112915
1e2cd64e-66bb-480c-9583-82b8897b5c1a,8d20b621-c1d3-486c-b90f-c89688668a97,1755074025.2564423,1755074029.1238086,1755074029.5340912,1755074071.443848,41.909756660461426,1755074071.4610107,42.32003927230835,46.20456838607788
db912f98-84ad-4591-90d3-f3087eaea832,b87672cf-9a06-4ebe-b8ce-6a9f6158b069,1755074025.2564423,1755074032.7995193,1755074033.172813,1755074074.1489325,40.97611951828003,1755074074.15518,41.3494131565094,48.89873766899109
4e78c3b2-f4c6-48a4-afe4-319382592b65,d2b516ae-181e-416f-95ee-5fc3a7e1e83b,1755074025.2564423,1755074025.2862022,1755074037.7464762,1755074086.6752765,48.92880034446716,1755074086.6866505,61.38907432556152,61.43020820617676
8b4c143c-29b6-48e8-9bb1-e9e3a8de5a95,940dc5a5-9353-4d1b-89f1-36c6840ce517,1755074025.2564423,1755074026.3798637,1755074056.8174407,1755074089.0924718,32.275031089782715,1755074089.099123,62.712608098983765,63.84268069267273
61c8273b-eec6-4f65-a191-9fa265cf394c,0a4a29b8-efd0-41f6-b8ac-08dbfd0461a9,1755074025.2564423,1755074029.3322783,1755074071.4645514,1755074100.0856946,28.621143102645874,1755074100.0913749,70.75341629981995,74.83493256568909
86ba1a33-d8ce-4700-8ddd-f2931b972d09,cdf80a51-b34a-44c5-9516-f2e406e686b1,1755074025.2564423,1755074032.9783223,1755074074.162298,1755074102.6878283,28.525530338287354,1755074102.694144,69.70950603485107,77.43770170211792
4aad72a9-5c5a-493b-8ea6-29a5986a1766,19548f8c-d3f2-447d-9e7b-95c16458c95d,1755074025.2564423,1755074026.5381563,1755074089.1013086,1755074104.486955,15.385646343231201,1755074104.4935415,77.94879865646362,79.23709917068481
0f5a568a-080d-4a65-adc2-3634f8b003e6,e52350be-5dc6-44d1-8fd2-eeee7467490b,1755074025.2564423,1755074029.5034359,1755074100.0935287,1755074112.0969546,12.00342583656311,1755074112.104186,82.59351873397827,86.84774374961853
414724d1-7be0-4beb-b1af-0c642a115661,ffea5e54-b474-4a68-94fb-9c30aef62f41,1755074025.2564423,1755074033.1487584,1755074102.6962955,1755074120.4451897,17.748894214630127,1755074120.451251,87.29643130302429,95.19480872154236
193ecd15-b66a-4ac4-9b58-ec52d749ace1,2badf266-2631-4630-8458-b8c79255c609,1755074025.2564423,1755074026.6980622,1755074104.495688,1755074125.3747,20.87901210784912,1755074125.382787,98.67663788795471,100.12634468078613
7b164517-6205-46ac-97de-f3a4e74c5c2d,3964c7c0-f6c1-4491-b8eb-a0a9fb73e5c5,1755074025.2564423,1755074029.677017,1755074112.10626,1755074139.12019,27.013929843902588,1755074139.1263776,109.44317293167114,113.86993527412415
d72059ef-206e-4ad4-a879-995568d49f5e,faeea930-263d-4aac-85af-e2480b874595,1755074025.2564423,1755074033.3203077,1755074120.4534335,1755074143.9366093,23.48317575454712,1755074143.943044,110.61630153656006,118.68660163879395
c2238941-217b-439d-a9bf-684d74380234,635ac31e-62ec-4cc1-9f15-f7ea5770b578,1755074025.2564423,1755074026.85636,1755074125.385028,1755074146.1701653,20.78513741493225,1755074146.177011,119.31380534172058,120.9205687046051
dc9ccca3-e681-4899-9e5d-300d84906cdd,c38d9bcb-34a6-4fbf-b685-9bdc3cf2a942,1755074025.2564423,1755074029.8582034,1755074139.1283832,1755074153.369637,14.241253852844238,1755074153.3755343,123.5114336013794,128.11909198760986
b0fc3922-d0c6-42ea-b5d3-42d59625487b,63dcb0a5-9c22-4dfb-874d-3421a2dc6dbf,1755074025.2564423,1755074033.4938169,1755074143.9453652,1755074156.0106726,12.065307378768921,1755074156.0164013,122.51685571670532,130.75995898246765
006fd18c-0455-4074-9b42-48109062015f,ab016f06-4a85-4ce6-9eae-ac9b0add79e4,1755074025.2564423,1755074027.0109992,1755074146.179132,1755074177.6461067,31.46697473526001,1755074177.6530547,150.63510751724243,152.39661240577698
095ec21f-677f-4389-980d-6bed932cf766,aaeb8e2d-5461-41ad-99b9-c7b0ddb0bf85,1755074025.2564423,1755074030.039885,1755074153.3776095,1755074189.8551135,36.47750401496887,1755074190.825638,159.81522846221924,165.5691957473755
91ba5a98-c911-4022-8d58-0705513df69d,c6d51dd6-8c84-46bf-9386-0223d42c9bae,1755074025.2564423,1755074033.6644795,1755074156.018491,1755074192.747701,36.729209899902344,1755074192.753514,159.08322143554688,167.49707174301147
a65a5900-f429-49ad-a5cb-109353a1c9ae,cd561447-4e96-4e2e-baea-7e0bf9418d6f,1755074025.2564423,1755074027.1719894,1755074177.6551764,1755074194.4734328,16.818256378173828,1755074194.4809096,167.30144333839417,169.22446727752686
505d1e42-89e7-4cc0-9a09-816423ddaa9c,14caafcf-fc38-43dd-be43-263cf583a7d9,1755074025.2564423,1755074030.2158256,1755074190.828814,1755074204.5452917,13.716477632522583,1755074204.551769,174.32946610450745,179.29532670974731
95023a09-0793-4252-80ff-321112693496,f1f19c9a-21f2-4760-b47d-b4d1685f5be4,1755074025.2564423,1755074033.844048,1755074192.7555501,1755074210.0842755,17.328725337982178,1755074210.0905013,176.2402274608612,184.83405900001526
ba09675b-9f48-4d28-ba64-68119b6b9612,c5343ed7-b850-40dc-852e-dbc3db4c1909,1755074025.2564423,1755074027.3366473,1755074194.4833724,1755074213.1572263,18.673853874206543,1755074213.1640952,185.82057905197144,187.90765285491943
ab798ffa-ed72-4adc-ab37-8ab840d6ef91,0862f5e8-0b90-4cd4-80cc-433abb9fbb25,1755074025.2564423,1755074030.3992493,1755074204.5537906,1755074219.6583314,15.104540824890137,1755074219.664258,189.25908207893372,194.40781569480896
cbab813a-896f-4416-bacd-23b583450481,78155b70-a4a3-4be3-a580-209cf3fa1c84,1755074025.2564423,1755074034.0206132,1755074210.092534,1755074222.4139717,12.32143759727478,1755074222.4266777,188.3933584690094,197.17023539543152
a89e8d36-5665-4686-900d-97a0ab9b501c,3b923e7d-5bdf-4599-b902-f6a363749225,1755074025.2564423,1755074027.497637,1755074213.1661224,1755074224.2175589,11.051436424255371,1755074224.2237017,196.71992182731628,198.96725940704346
9fcff612-05d8-4127-b339-4ae7223e2276,a4c62060-f5b4-4b6b-b59b-c97437ed4752,1755074025.2564423,1755074030.5816233,1755074219.6663187,1755074230.264163,10.597844362258911,1755074230.2703662,199.6825397014618,205.0139238834381
f30046cf-34f8-4fb0-a9ed-168e3c1efcff,1a9ed584-23af-48e8-8f69-0235b4dbcde0,1755074025.2564423,1755074034.1945932,1755074222.428611,1755074233.3871858,10.958574771881104,1755074233.393703,199.1925926208496,208.1372606754303
d3f60991-3636-439e-a5e1-b00f4ce1db7c,ee8a9fcb-0824-44f9-a22b-48cd93f423cb,1755074025.2564423,1755074027.6578836,1755074224.2255921,1755074235.1317284,10.906136274337769,1755074235.1376452,207.47384476661682,209.88120293617249
58ee0f84-1735-43a3-9de4-4d91bc182c6e,0b612526-faeb-4be1-afb8-cc47d3a91f8d,1755074025.2564423,1755074030.7875373,1755074230.2723026,1755074239.9413316,9.669028997421265,1755074239.9478729,209.15379428863525,214.69143056869507
27136bdc-4b49-4019-88a0-6bd4a7c228a3,497c287f-99ae-4efd-8ddc-f35fd3a62edc,1755074025.2564423,1755074034.3647656,1755074233.3958116,1755074244.0863054,10.690493822097778,1755074244.092223,209.72153973579407,218.83578062057495
9b7b174c-3f8e-4316-a6dd-39d774b23bff,99442cc3-fc84-4f73-87c8-cc1ba6f9b192,1755074025.2564423,1755074027.831606,1755074235.1396945,1755074246.2206526,11.080958127975464,1755074246.2268574,218.38904666900635,220.97041511535645
42f4076e-9845-4898-b7e7-4a407d4f6ceb,85ca16e4-ef17-4848-91b2-67eabbc45c46,1755074025.2564423,1755074030.964104,1755074239.9501867,1755074252.592544,12.642357349395752,1755074252.5991218,221.62844014167786,227.34267950057983
fd336815-cc39-47cc-8acf-4ae1a3c8d38d,4a668af4-700d-43ba-a9dd-f8f792f95e7f,1755074025.2564423,1755074034.5809996,1755074244.0943058,1755074255.665884,11.57157826423645,1755074255.6717484,221.0848844051361,230.4153060913086
382ced99-2231-45b4-8731-9a51b3696b7b,ad3cbc1d-bb37-4c1d-a6ac-20efcb760d6a,1755074025.2564423,1755074027.994781,1755074246.2288325,1755074257.3654025,11.13656997680664,1755074257.3712025,229.3706214427948,232.11476016044617
106603d8-bdc0-4d06-bd80-1e973c37c24f,128b7268-da08-4585-8c7c-a9084864901c,1755074025.2564423,1755074031.1435642,1755074252.6012058,1755074275.6268666,23.025660753250122,1755074275.633849,244.48330235481262,250.37740659713745
a25c0288-dc65-4f35-85aa-d222c476d9df,6f53b876-cd86-4d95-8a42-60d2abcf6bea,1755074025.2564423,1755074034.750511,1755074255.6737807,1755074278.460038,22.78625726699829,1755074278.4665356,243.70952701568604,253.2100932598114
88496b6c-95b0-4b22-a1c4-c6a6d3882898,76d03353-f935-44e4-9990-bf359e95d10f,1755074025.2564423,1755074028.1572485,1755074257.3730493,1755074280.0966854,22.723636150360107,1755074280.1027772,251.93943691253662,254.84633493423462
11a60ce6-a7f5-47c0-aa41-7284dcfba916,d5b98614-2d38-41a4-9a05-9de704ce2471,1755074025.2564423,1755074031.3219738,1755074275.6359482,1755074288.3309717,12.695023536682129,1755074288.337968,257.0089979171753,263.0815258026123
ce035231-c9d8-49a4-b3bc-da4d94536d7d,84e3b25b-0b28-44bd-8f31-956466abf8e3,1755074025.2564423,1755074028.3195481,1755074280.1048775,1755074290.6559756,10.551098108291626,1755074290.6619005,262.33642745018005,265.4054582118988
20d88060-fc21-437d-b8a4-fb3e82554e33,97d57590-b67d-489e-b52f-124d31282baa,1755074025.2564423,1755074031.4990385,1755074288.3400514,1755074297.2255082,8.885456800460815,1755074297.2322154,265.72646975517273,271.9757730960846
5ccbe149-18f3-4a5c-8a6c-f90730c6fd00,8b5bf2e2-6830-4b18-9eab-026ea55fe00d,1755074025.2564423,1755074028.4809203,1755074290.6638787,1755074301.0333939,10.369515180587769,1755074301.0404832,272.55247354507446,275.78404092788696
f12362c8-fa1c-4e4f-8a66-91ade1e42ba5,3c9d54d1-e0d1-4f05-9152-0e6a1a809fa4,1755074025.2564423,1755074031.6785111,1755074297.2345188,1755074310.7429016,13.508382797241211,1755074310.7495067,279.0643904209137,285.49306440353394
207f69c0-42a8-4064-a529-e3aff77f0698,4b9e287e-9e23-4ce8-9296-912e3df70418,1755074025.2564423,1755074028.6472874,1755074301.0453606,1755074313.7776842,12.73232364654541,1755074313.7842064,285.13039684295654,288.52776408195496
9da2753b-a2b5-45db-8cd0-778deb0cbab7,7ba1bd58-6661-4b9b-a56c-4a822a0279ff,1755074025.2564423,1755074031.8572206,1755074310.7517064,1755074324.6236994,13.871993064880371,1755074324.6303318,292.76647877693176,299.37388944625854
62d44b9e-e8e9-4918-89bd-7f23623d227e,4fd71fa9-306c-4672-b60b-b714714461b1,1755074025.2564423,1755074028.8081322,1755074313.7861686,1755074326.6101332,12.823964595794678,1755074326.6160092,297.8020009994507,301.3595669269562
bf142add-a412-4475-bc2a-bfbadaa0e4c7,fa60c4b5-8f3a-4fc3-bcdd-7b61e926ad8d,1755074025.2564423,1755074032.0346344,1755074324.6325693,1755074333.6831727,9.05060338973999,1755074333.689905,301.64853835105896,308.4334626197815
58aed92b-3870-49aa-bc67-2523f2c27dc9,ff15c5e0-329c-49ab-ab64-7918733a1224,1755074025.2564423,1755074032.248239,1755074333.6949162,1755074338.301201,4.606284856796265,1755074338.3089888,306.05296206474304,313.05254650115967
a47826f1-1a98-4f5a-9819-8a7d57c1444c,dfd1b3df-0a93-4f83-b76e-59385feb750f,1755074025.2564423,1755074032.424013,1755074338.3113616,1755074345.3286083,7.017246723175049,1755074345.3345292,312.90459537506104,320.07808685302734
4f163a6e-7e14-4b82-9df6-8cc84bf5e492,cec3eeec-e94f-4c5b-925e-3046cf886006,1755074025.2564423,1755074032.6060116,1755074345.3382652,1755074359.2815235,13.943258285522461,1755074359.2873147,326.6755118370056,334.0308723449707
