dag_id,uuid,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,83edccd9-6ede-4787-a043-bad20d8af720,1754051233.6872423,1754051233.6899614,1754051234.0230188,1754051574.9960885,340.97306966781616,1754051578.4686997,341.3061270713806,344.7814574241638
0a3f0429-68e2-4343-94d1-d7e0b30abb39,af0a07dc-8020-4df3-95c5-b84430b1568e,1754051504.697868,1754051504.7118359,1754051504.944579,1754051682.153954,177.20937514305115,1754051682.1644406,177.4421181678772,177.46657252311707
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,59c9e939-0d68-40df-8d9f-281b63073ba7,1754051720.8258634,1754051720.8464565,1754051721.0634956,1754051763.319945,42.256449460983276,1754051771.0414224,42.473488569259644,50.215559005737305
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,787352e9-c3c5-4934-b15b-49c979df021b,1754051736.1018705,1754051736.1127994,1754051771.0816457,1754051817.6345644,46.552918672561646,1754051825.0823464,81.5217649936676,88.98047590255737
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,da8d9ef4-eac6-4d55-ab50-ef17bbd5aeb1,1754051741.4929597,1754051741.4946527,1754051741.608067,1754051833.2077644,91.59969735145569,1754051833.1726277,91.71311163902283,91.67966794967651
65afbc8a-89ca-4ad5-8d62-355bb401f61d,759b362a-9d3a-41ae-a17b-21d33261281c,1754051623.301822,1754051623.3033586,1754051623.3209474,1754051897.2503607,273.92941331863403,1754051897.2557077,273.9470021724701,273.9538857936859
075d3bf5-6718-4281-a604-89ae23be59de,b108d060-7e98-4a6b-a4f3-3d3eb694a8c7,1754051977.7724905,1754051977.7741175,1754051977.846591,1754052008.0665731,30.219982147216797,1754052008.2031777,30.292455673217773,30.430687189102173
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,9bd6c9cf-2c07-462a-b7a4-7eb2ec8e999e,1754051705.5458417,1754051705.5474138,1754051705.5969074,1754052025.2662911,319.66938376426697,1754052032.3881738,319.71887731552124,326.8423321247101
66fc373a-48ae-4fbc-a76b-34cbc1f9883b,18742365-2e32-446e-86a5-723987a1f43d,1754052051.7188394,1754052051.7203815,1754052051.742362,1754052301.434113,249.69175100326538,1754052307.931944,249.7137315273285,256.21310448646545
9a9e376c-0089-4a3e-8480-f05df35ae465,4d4955fd-2bb1-470e-b6c8-3f638712c1ef,1754052052.9681187,1754052052.9701035,1754052308.0369303,1754052377.2421813,69.20525097846985,1754052377.2485275,324.2720777988434,324.28040885925293
5f2b2e54-5047-4394-81be-198230c3b508,16d04907-5ffe-4691-8c4a-dd78edded0c5,1754052409.1138713,1754052409.1326442,1754052409.2030756,1754052626.5366745,217.3335988521576,1754052631.823515,217.40403032302856,222.70964360237122
2f57f421-94ea-4a1a-a0c0-976124c96465,f306461d-e487-4922-9a73-32b3122257d5,1754052595.1578841,1754052595.1644707,1754052595.2756104,1754052634.267212,38.99160146713257,1754052637.875894,39.10274124145508,42.71800994873047
e51753c7-3ef3-4404-a352-11a18e5760c9,e5ce9e35-6914-4d40-beb1-a3c4262edfef,1754052579.5978363,1754052579.5994577,1754052579.665092,1754052646.727976,67.06288409233093,1754052654.459819,67.1285183429718,74.86198282241821
abc11426-7074-4dc5-882b-c1ac0cead551,25a8beb2-b171-43aa-a743-918baffb9e8a,1754052384.893875,1754052384.9084291,1754052387.7488332,1754052669.907699,282.1588659286499,1754052671.855696,284.9992699623108,286.96182107925415
e9384ee0-12a0-47b4-a153-88777124ffc3,346412b1-2365-44f3-9392-fca315061cd0,1754052396.9458528,1754052396.9504564,1754052397.0499015,1754052673.8293629,276.7794613838196,1754052681.4244554,276.8789064884186,284.4786026477814
bb6f6cc9-acbc-4981-8408-f7efdde1b6ff,c5f44503-c98c-4894-9c4f-87dd1611e92f,1754052263.2778745,1754052263.279504,1754052377.2730434,1754052699.838664,322.56562066078186,1754052699.8427556,436.55915999412537,436.5648810863495
b991b184-e25a-42e6-8d42-7b0a7e2eefca,aedb816d-1dec-4874-a4e2-a43ec9ad1cb9,1754052615.710951,1754052615.7125256,1754052615.7895732,1754052703.1958773,87.40630412101746,1754052707.4202812,87.4833517074585,91.7093300819397
cca70ce6-1952-45d2-acd4-80c903b0bc49,fdeb9563-02b8-47a3-beb8-27e2a2d4a998,1754052722.4458747,1754052722.4630823,1754052722.5575721,1754052811.63066,89.07308793067932,1754052814.8444426,89.16757774353027,92.39856791496277
4d51c4bf-4b0e-4f3d-897b-3f6687a7d9f2,4a6fc7db-6a71-4af9-901a-8b6c24bff715,1754052509.5283294,1754052509.529979,1754052631.8412666,1754052832.3972769,200.55601024627686,1754052845.1775827,322.8672978878021,335.6492533683777
