dag_id,uuid,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
3cef3a44-215e-4aed-8e3b-b1e3f08063b7,f6f8952d-f34b-46f6-8cac-9d7f309ef23f,1754747785.4410317,1754747785.4466462,1754747785.447246,1754747885.5453465,100.09810042381287,1754747885.5453675,100.09870028495789,100.10433578491211
0bb3b44a-ede5-4db5-a520-4e844b0079c5,a5cf6e37-0625-4fc0-8bbd-0676f7a77b82,1754747920.9930196,1754747920.997364,1754747920.9977982,1754748030.347781,109.34998273849487,1754748030.3478003,109.35041689872742,109.35478067398071
1f975693-876d-457b-a649-393859e79bf3,f7e81fd8-f1ca-4cfd-aad7-1a4698564b28,1754747980.3050234,1754747980.3130803,1754748030.3529518,1754748100.946049,70.59309720993042,1754748100.94607,120.63296866416931,120.64104652404785
50ad0280-0819-4bd9-b275-5de32d3b5bcb,4b7ac1ba-8684-4658-8bb3-4eb5ec48cc90,1754748021.4275024,1754748021.4319148,1754748100.9539762,1754748226.141892,125.18791580200195,1754748226.141912,204.70997714996338,204.71440958976746
366e2f2b-8632-4ef2-81eb-bc3877489217,f82abf06-8b4f-41ba-a283-2d1eb9915aff,1754748029.0683239,1754748029.0743432,1754748226.524326,1754748312.6189055,86.0945794582367,1754748312.6189265,283.5445623397827,283.55060267448425
5a0c1adf-205e-4841-a666-7c3ef95def9d,6d8e46d2-2d1d-4b26-9aff-ec11a8271ed2,1754748036.7055066,1754748036.717167,1754748312.6253748,1754748447.6755426,135.05016779899597,1754748447.6755629,410.95837569236755,410.9700562953949
d62cbee6-47c7-4918-825d-3b73b1af7e85,d4f1cf06-d766-479b-9af2-9f8cb0f0ee64,1754748039.4010496,1754748039.4104483,1754748447.682083,1754748474.189041,26.5069580078125,1754748474.1890547,434.77859258651733,434.7880051136017
dd024dd9-8da6-4d4e-aee1-ed0d999035a9,5d073f7e-b0a5-484e-ae2e-3c6ba2a393c9,1754748129.9930131,1754748130.0016336,1754748474.1892874,1754748609.348904,135.1596164703369,1754748609.3489265,479.34727025032043,479.35591340065
50ad0280-0819-4bd9-b275-5de32d3b5bcb,d3e83073-6e0a-4e7e-80bd-1f087f4dbf23,1754748171.3930082,1754748171.3971295,1754748609.3554544,1754748726.1597795,116.80432510375977,1754748726.1598024,554.76265001297,554.7667942047119
50ad0280-0819-4bd9-b275-5de32d3b5bcb,21fd9173-a432-4751-b3a5-d678786785bd,1754748226.8530364,1754748226.857575,1754748726.16533,1754748854.6839929,128.5186629295349,1754748854.6840153,627.8264179229736,627.8309788703918
07ed8ebc-535a-4c2f-9677-3e434a08f7fd,7fcddb47-c6c3-49a7-965c-22fa9a3c412f,1754748227.7895567,1754748227.7914674,1754748854.6897192,1754748989.8264124,135.13669323921204,1754748989.826438,762.0349450111389,762.0368812084198
50ad0280-0819-4bd9-b275-5de32d3b5bcb,997ad867-4ab8-4ca0-81e9-cb84c104e804,1754748385.5490186,1754748385.5532012,1754748989.8320985,1754749124.8701723,135.03807377815247,1754749124.8701925,739.3169710636139,739.3211739063263
3cef3a44-215e-4aed-8e3b-b1e3f08063b7,c8bdd2be-9207-4731-a731-8f11a9630ce8,1754748466.015271,1754748466.019149,1754749124.8767931,1754749218.5280128,93.65121960639954,1754749218.5280297,752.5088636875153,752.512758731842
df6561b2-7ee5-4540-baab-5095f742716a,ca27bc26-39e0-4af4-81e8-340b2671997c,1754748476.7641137,1754748476.7675402,1754749218.5348134,1754749267.5002909,48.96547746658325,1754749267.5003028,790.7327506542206,790.7361891269684
9ca9bc20-1a0b-4076-9937-7724e3491cf8,54b726a0-865d-4c2d-a1bd-d0f64df15569,1754748485.8037674,1754748485.807273,1754749267.506161,1754749301.4357615,33.92960047721863,1754749301.4357746,815.6284885406494,815.6320071220398
d62cbee6-47c7-4918-825d-3b73b1af7e85,9a8bad41-475e-4ee0-b416-2c313132cfe8,1754748494.9301238,1754748494.9332895,1754749301.437449,1754749323.1082952,21.670846223831177,1754749323.1083088,828.1750056743622,828.1781849861145
1f975693-876d-457b-a649-393859e79bf3,d080f545-be61-4369-9963-273ed9b085f8,1754748511.2697344,1754748511.2749133,1754749323.1085327,1754749385.214884,62.106351375579834,1754749385.2149057,873.9399707317352,873.9451713562012
1f975693-876d-457b-a649-393859e79bf3,57cadda4-c9e4-47a0-959e-779344b7e362,1754748544.7800305,1754748544.7849236,1754749385.2214615,1754749435.6791644,50.45770287513733,1754749435.6791859,890.8942408561707,890.8991553783417
df6561b2-7ee5-4540-baab-5095f742716a,ea0b4c5b-0032-4375-9b5b-0f73c3bdbb18,1754748570.2530255,1754748570.2564712,1754749435.6857255,1754749480.4290905,44.74336504936218,1754749480.4291046,910.172619342804,910.1760790348053
65afbc8a-89ca-4ad5-8d62-355bb401f61d,d78c2006-4fb0-4e99-a67b-840b6962d8f1,1754748585.757507,1754748585.7615705,1754749480.43565,1754749600.7295978,120.29394769668579,1754749600.7296197,1014.9680273532867,1014.9721126556396
5bbf523f-b902-4d7d-8e8d-212d00018733,9a25ce41-e63d-4735-9ebc-6b91ad70f97d,1754748628.3868382,1754748628.431469,1754749600.7350988,1754749664.256599,63.52150011062622,1754749664.256621,1035.8251299858093,1035.8697826862335
