dag_id,uuid,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,f19efd62-c689-4d52-82f2-aa25434c624b,1754741927.2594244,1754741927.2648244,1754741927.2654362,1754742069.91887,142.65343379974365,1754742069.9188824,142.65404558181763,142.6594579219818
0a3f0429-68e2-4343-94d1-d7e0b30abb39,d449dc47-56f0-4d3d-a608-8fcf3b14c0f8,1754742198.269753,1754742198.2830167,1754742198.283552,1754742284.7396529,86.45610094070435,1754742284.7396662,86.45663619041443,86.46991324424744
65afbc8a-89ca-4ad5-8d62-355bb401f61d,f2c98a7c-39c2-4a1f-a257-a305c7e38334,1754742316.8730328,1754742316.8771987,1754742316.879048,1754742453.5168815,136.6378333568573,1754742453.5169024,136.6396827697754,136.643869638443
e4251249-ba81-4ecc-93bf-b9d1ca6182c4,38c74477-3add-43ed-8708-44bb444be5dd,1754742399.1200988,1754742399.1560817,1754742453.522575,1754742569.1315625,115.60898756980896,1754742569.1315763,169.97548079490662,170.01147747039795
4b21fc63-5f83-44cf-92a5-b526bdbca2bf,5e8b5939-4006-4eec-9d53-542bc786be30,1754742414.4010253,1754742414.417735,1754742569.1367776,1754742614.1569812,45.020203590393066,1754742614.1569934,199.73924612998962,199.75596809387207
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,8e2e0472-c2e4-4711-842f-80637a12f74c,1754742429.677019,1754742429.690693,1754742614.1634772,1754742659.180644,45.01716685295105,1754742659.1806593,229.48995113372803,229.5036404132843
eaf9ba14-bf52-4bbc-9d0b-f02d09379fac,05988bef-3ba1-4ab9-ae29-de6f64a4e8e7,1754742435.0650308,1754742435.0722692,1754742659.1877348,1754742704.0697405,44.88200569152832,1754742704.069752,268.99747133255005,269.00472116470337
075d3bf5-6718-4281-a604-89ae23be59de,03da8aa8-be15-46fa-94e1-6b145ebb75dd,1754742671.3730204,1754742671.3828812,1754742704.0761702,1754742719.8931394,15.816969156265259,1754742719.8931527,48.510258197784424,48.520132303237915
66fc373a-48ae-4fbc-a76b-34cbc1f9883b,c21e70a1-1671-44f2-8861-06d272fa5ae9,1754742745.2914975,1754742745.2941399,1754742745.2966728,1754742829.1073432,83.81067037582397,1754742829.1073558,83.81320333480835,83.81585836410522
9a9e376c-0089-4a3e-8480-f05df35ae465,ca44f8bb-6540-4076-9f9c-54a944b6f567,1754742746.5407734,1754742746.5533154,1754742829.112574,1754742885.3065774,56.19400334358215,1754742885.3065925,138.75326204299927,138.7658190727234
bb6f6cc9-acbc-4981-8408-f7efdde1b6ff,2d6f8480-e6c7-4fce-8f97-b4f02489c113,1754742956.8530076,1754742956.8575706,1754742956.8592298,1754743067.4860551,110.6268253326416,1754743067.4860687,110.62848448753357,110.633061170578
66178938-a45d-44c9-971d-a68c975c83ac,6e7b5d10-6958-41bb-8252-8606ab003c73,1754743064.1385448,1754743064.1430287,1754743067.492198,1754743203.6507187,136.15852069854736,1754743203.6507306,139.50768995285034,139.51218581199646
abc11426-7074-4dc5-882b-c1ac0cead551,6a4de606-d1a5-4ff9-9393-18bc89fb0696,1754743078.4742084,1754743078.4761236,1754743203.6569557,1754743349.8502667,146.19331097602844,1754743349.8502784,271.3741431236267,271.376070022583
e9384ee0-12a0-47b4-a153-88777124ffc3,4d6ba026-40ff-44cd-84e5-864252e498d7,1754743090.5243685,1754743090.5288842,1754743349.8579786,1754743444.1091971,94.25121855735779,1754743444.1092095,353.5803129673004,353.5848410129547
5f2b2e54-5047-4394-81be-198230c3b508,5a4e6551-d7d4-4172-b5eb-077a5e8c211e,1754743102.6930172,1754743102.6977136,1754743444.5651438,1754743549.360438,104.79529428482056,1754743549.3604593,446.6627244949341,446.66744208335876
c7c3abcb-9bdf-4e03-93fd-5eff02c8a7f4,c4817c2f-9ce1-4154-a207-ed14c1ae1919,1754743124.478065,1754743124.483235,1754743549.365596,1754743640.148926,90.78332996368408,1754743640.1489482,515.6656911373138,515.6708831787109
037cb165-36ae-4b19-b45e-af00eafac2a2,eef5b7ee-0f27-430a-b691-6e858859881b,1754743169.1570165,1754743169.1605456,1754743640.1535525,1754743719.8618984,79.70834589004517,1754743719.8619103,550.7013528347015,550.7048938274384
4d51c4bf-4b0e-4f3d-897b-3f6687a7d9f2,59698628-bc73-400d-93f5-84041ee56f2b,1754743203.1215029,1754743203.1538744,1754743719.8665738,1754743806.3318837,86.46530985832214,1754743806.3319058,603.1780092716217,603.2104029655457
67e8878b-5cef-4375-804e-e6291fdbe78a,39f7d2cd-1352-461d-886a-5af5d5055b49,1754743266.421563,1754743266.4258912,1754743806.3377697,1754743937.3590412,131.02127146720886,1754743937.3590598,670.9331500530243,670.9374969005585
e51753c7-3ef3-4404-a352-11a18e5760c9,547c1212-4b01-4985-acee-5ae01ffc7234,1754743273.185023,1754743273.189236,1754743937.3670201,1754743952.2231002,14.856080055236816,1754743952.223113,679.0338642597198,679.0380899906158
2f57f421-94ea-4a1a-a0c0-976124c96465,f0e5e198-5020-41f6-a128-92db834ecd44,1754743288.7488449,1754743288.7566419,1754743952.2241857,1754743983.652091,31.427905321121216,1754743983.6521037,694.8954491615295,694.9032588005066
b991b184-e25a-42e6-8d42-7b0a7e2eefca,e612133d-71c1-47eb-9edf-80ad6d47ba66,1754743309.3018255,1754743309.3167243,1754743983.6585958,1754744028.604762,44.94616627693176,1754744028.6047764,719.288037776947,719.3029508590698
