dag_id,run_id,task_name,task_id,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time,scheduler_cost_time,pred_exec_time,pred_cost_time
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task1_start_receive_task,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task1_start_receive_task,1755050835.013205,1755050835.0186098,1755050839.3172421,1755050839.3819366,0.06469440460205078,1755050839.4068766,4.363326787948608,4.39367151260376,5.245208740234375e-06,,
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task2_read_file,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task2_read_file,1755050835.013205,1755050835.0186098,1755050840.6928902,1755050840.7065835,0.01369333267211914,1755050840.7285013,5.687973737716675,5.715296268463135,3.695487976074219e-05,3.0,2.1696090698242188e-05
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task3_file_process,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task3_file_process,1755050835.013205,1755050835.0186098,1755050843.2415557,1755050843.4753666,0.2338109016418457,1755050843.5256183,8.456756830215454,8.512413263320923,1.6450881958007812e-05,3.0,8.58306884765625e-06
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task4a_vlm_process,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task4a_vlm_process,1755050835.013205,1755050835.0186098,1755050847.4515042,1755051004.7811382,157.32963395118713,1755051004.9188194,169.76252841949463,169.90561437606812,0.0004506111145019531,15.0,0.0004420280456542969
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task4b_vlm_process,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task4b_vlm_process,1755050835.013205,1755050835.0186098,1755050847.5427845,1755050984.4113686,136.86858415603638,1755050984.57829,149.39275884628296,149.56508493423462,0.008449554443359375,15.0,0.008440017700195312
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task4c_vlm_process,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task4c_vlm_process,1755050835.013205,1755050835.0186098,1755050855.9553924,1755051014.9153187,158.95992636680603,1755051015.0362313,179.8967089653015,180.02302622795105,0.00041961669921875,15.0,0.0004131793975830078
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task4d_vlm_process,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task4d_vlm_process,1755050835.013205,1755050835.0186098,1755050856.4446182,1755051007.5827045,151.13808631896973,1755051007.7240143,172.5640947818756,172.71080923080444,0.0007531642913818359,15.0,0.0007474422454833984
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task4_merge_results,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task4_merge_results,1755050835.013205,1755050835.0186098,1755051016.8690352,1755051016.8773363,0.008301019668579102,1755051016.9038985,181.85872650146484,181.8906934261322,2.765655517578125e-05,1.0,1.5974044799804688e-05
8c7989f9-67fc-435b-bb60-c9b7b8e6bfbb,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1,task5_output_final_answer,4ae7f81a-4379-4dcc-a6d9-2be8310af7c1-task5_output_final_answer,1755050835.013205,1755050835.0186098,1755051018.2056253,1755051018.2106338,0.0050084590911865234,1755051018.238043,183.19202399253845,183.22483801841736,1.6689300537109375e-05,1.0,9.298324584960938e-06
0a3f0429-68e2-4343-94d1-d7e0b30abb39,00e6b681-0a32-40bc-8b3b-5df9a0ef021e,task0_init,00e6b681-0a32-40bc-8b3b-5df9a0ef021e-task0_init,1755051106.023872,1755051106.0263004,1755051107.9085102,1755051108.1380005,0.2294902801513672,1755051108.1864936,2.1117000579833984,2.1626217365264893,3.814697265625e-06,,
0a3f0429-68e2-4343-94d1-d7e0b30abb39,00e6b681-0a32-40bc-8b3b-5df9a0ef021e,task1_llm_process1,00e6b681-0a32-40bc-8b3b-5df9a0ef021e-task1_llm_process1,1755051106.023872,1755051106.0263004,1755051110.0239196,1755051239.0296547,129.0057351589203,1755051239.3738673,133.00335431098938,133.34999537467957,0.0001323223114013672,15.0,0.0001251697540283203
0a3f0429-68e2-4343-94d1-d7e0b30abb39,00e6b681-0a32-40bc-8b3b-5df9a0ef021e,task2_get_user_and_reservation_details,00e6b681-0a32-40bc-8b3b-5df9a0ef021e-task2_get_user_and_reservation_details,1755051106.023872,1755051106.0263004,1755051241.15423,1755051241.3309283,0.1766982078552246,1755051241.429327,135.30462789535522,135.40545511245728,1.6927719116210938e-05,3.0,9.059906005859375e-06
0a3f0429-68e2-4343-94d1-d7e0b30abb39,00e6b681-0a32-40bc-8b3b-5df9a0ef021e,task3_cancel_reservation,00e6b681-0a32-40bc-8b3b-5df9a0ef021e-task3_cancel_reservation,1755051106.023872,1755051106.0263004,1755051243.6208267,1755051243.7915773,0.17075061798095703,1755051243.8844075,137.7652769088745,137.86053562164307,1.5020370483398438e-05,1.0,8.344650268554688e-06
0a3f0429-68e2-4343-94d1-d7e0b30abb39,00e6b681-0a32-40bc-8b3b-5df9a0ef021e,task4_search_new_flights,00e6b681-0a32-40bc-8b3b-5df9a0ef021e-task4_search_new_flights,1755051106.023872,1755051106.0263004,1755051245.5425694,1755051245.729935,0.18736553192138672,1755051245.8387074,139.70363450050354,139.81483554840088,1.6450881958007812e-05,3.0,9.059906005859375e-06
0a3f0429-68e2-4343-94d1-d7e0b30abb39,00e6b681-0a32-40bc-8b3b-5df9a0ef021e,task5_llm_process2,00e6b681-0a32-40bc-8b3b-5df9a0ef021e-task5_llm_process2,1755051106.023872,1755051106.0263004,1755051247.6850374,1755051247.6991196,0.014082193374633789,1755051247.7427251,141.67281913757324,141.71885323524475,0.00014019012451171875,15.0,0.0001323223114013672
0a3f0429-68e2-4343-94d1-d7e0b30abb39,00e6b681-0a32-40bc-8b3b-5df9a0ef021e,task6_book_new_reservation,00e6b681-0a32-40bc-8b3b-5df9a0ef021e-task6_book_new_reservation,1755051106.023872,1755051106.0263004,1755051249.4054704,1755051249.5809436,0.17547321319580078,1755051249.6469095,143.5546431541443,143.62303757667542,1.5974044799804688e-05,3.0,8.58306884765625e-06
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,99012964-3688-422a-9202-b65436e0cabf,task0_init,99012964-3688-422a-9202-b65436e0cabf-task0_init,1755051337.4331965,1755051337.4356916,1755051338.7231326,1755051338.8198664,0.09673380851745605,1755051338.883623,1.3841748237609863,1.4504263401031494,3.814697265625e-06,,
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,99012964-3688-422a-9202-b65436e0cabf,task1_llm_process,99012964-3688-422a-9202-b65436e0cabf-task1_llm_process,1755051337.4331965,1755051337.4356916,1755051345.333997,1755051417.0287015,71.69470453262329,1755051417.4184358,79.59300994873047,79.98523926734924,0.00018477439880371094,15.0,0.00017547607421875
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,99012964-3688-422a-9202-b65436e0cabf,task2a_find_user,99012964-3688-422a-9202-b65436e0cabf-task2a_find_user,1755051337.4331965,1755051337.4356916,1755051419.91955,1755051420.0043905,0.08484053611755371,1755051420.1175952,82.56869888305664,82.68439865112305,1.8596649169921875e-05,3.0,1.0251998901367188e-05
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,99012964-3688-422a-9202-b65436e0cabf,task2b_get_order_details,99012964-3688-422a-9202-b65436e0cabf-task2b_get_order_details,1755051337.4331965,1755051337.4356916,1755051420.0100217,1755051420.0972655,0.08724379539489746,1755051420.2181525,82.66157388687134,82.78495597839355,0.00010633468627929688,3.0,0.00010204315185546875
6e2edd86-9bc7-4233-8de9-cae74e8d64bc,99012964-3688-422a-9202-b65436e0cabf,task3_execute_modifications,99012964-3688-422a-9202-b65436e0cabf-task3_execute_modifications,1755051337.4331965,1755051337.4356916,1755051421.9383516,1755051422.0213845,0.08303284645080566,1755051422.1225455,84.58569288253784,84.68934893608093,1.7404556274414062e-05,3.0,8.344650268554688e-06
